under-five deaths,infant deaths,Adult Mortality,HIV/AIDS,Schooling,Income composition of resources,Diphtheria,BMI,Polio,Life expectancy
0.4860062109501605,0.4808563157352511,1.033406382943564,-0.3234448000817086,-1.5910141292316196,-1.2039515016143885,-3.271447010463003,-1.2307215408138419,-3.3214677665199566,57.0
0.4984736210739415,0.4808563157352511,1.049527720730653,-0.3234448000817086,-1.6829308025546814,-1.2430168856095227,-1.7483498470911647,-1.2507975436871774,-1.7795909248279267,56.7
0.4984736210739415,0.48933761736054554,-1.3041875961843574,-0.3234448000817086,-1.7748474758777433,-1.3992784215900598,-1.959891119781698,-1.270873546560513,-1.993740486174042,56.2
0.4984736210739415,0.48933761736054554,1.2188017674950888,-0.3234448000817086,-1.8667641492008054,-1.4041615945894514,-2.0868158833960178,-1.2909495494338483,-2.036570398443265,55.3
0.4984736210739415,0.48933761736054554,1.2591051119628116,-0.3234448000817086,-1.9893197136315548,-1.413927940588235,-2.4675901742389774,-1.3110255523071839,-2.5076994334047185,54.8
-0.2620383964766972,-0.2570169256653636,-0.7318801047426939,-0.3234448000817086,0.6762638127372433,0.6565374111538808,0.7055289161190191,0.987676776689731,0.70454398678701,77.8
-0.2558046914148067,-0.2570169256653636,-1.2638842517166347,-0.3234448000817086,0.6762638127372433,0.651654238154489,0.6632206615809125,0.9475247709430602,0.661714074517787,77.5
-0.2558046914148067,-0.2570169256653636,-0.6512734158072484,-0.3234448000817086,0.6762638127372433,0.6418878921557053,0.7055289161190191,0.9123917659147229,0.70454398678701,77.2
-0.2558046914148067,-0.2570169256653636,-0.6351520780201593,-0.3234448000817086,0.6762638127372433,0.6077056811599628,0.7055289161190191,0.8772587608863857,0.70454398678701,76.9
-0.2558046914148067,-0.2570169256653636,-0.6190307402330701,-0.3234448000817086,0.4005137927680577,0.5393412591684779,0.7055289161190191,0.8421257558580487,0.70454398678701,76.6
-0.2558046914148067,-0.2485356240400692,-0.5948487335524365,-0.3234448000817086,0.15540266390655882,0.4758600101763846,0.7055289161190191,0.8019737501113775,0.70454398678701,76.2
-0.2558046914148067,-0.2485356240400692,-0.5948487335524365,-0.3234448000817086,0.06348599058349659,0.45632731817881744,0.6632206615809125,0.7618217443647066,0.661714074517787,76.1
-0.2558046914148067,-0.2485356240400692,-1.3203089339714467,-0.3234448000817086,0.0022082083681221314,0.4172619341836831,0.7055289161190191,0.7166507378997018,0.70454398678701,75.3
-0.2558046914148067,-0.2485356240400692,-1.2558235828230901,-0.3234448000817086,-0.12034735606262732,0.3684302041897653,0.6632206615809125,0.671479731434697,0.70454398678701,75.9
-0.2558046914148067,-0.2485356240400692,-0.5303633824040801,-0.3234448000817086,-0.18162513827800178,0.33424799319402276,0.6209124070428059,-1.632241598280552,0.6188841622485639,74.2
-0.2558046914148067,-0.2485356240400692,-1.2074595694618229,-0.3234448000817086,-0.3654584849241257,0.28053309020071365,0.6632206615809125,0.5811377185046871,0.6188841622485639,73.5
-0.2558046914148067,-0.2485356240400692,-1.1913382316747336,-0.3234448000817086,-0.33481959381643844,0.2610003982031465,0.6209124070428059,0.5309477113213483,0.661714074517787,73.0
-0.2558046914148067,-0.2485356240400692,-1.1832775627811891,-0.3234448000817086,-0.3960973760318135,0.226818187207404,0.6209124070428059,0.48075770413800956,0.6188841622485639,72.8
-0.2558046914148067,-0.2485356240400692,-1.2074595694618229,-0.3234448000817086,-0.3960973760318135,0.20728549520983683,0.6632206615809125,0.4305676969546708,0.661714074517787,73.3
-0.2558046914148067,-0.2485356240400692,-1.2155202383553674,-0.3234448000817086,-0.4267362671395007,0.16822011121470254,0.6209124070428059,0.38539669048966596,0.6188841622485639,73.6
-0.2558046914148067,-0.2485356240400692,-1.2397022450360011,-0.3234448000817086,-0.3960973760318135,0.13892107321835181,0.6209124070428059,0.33520668330632725,0.6188841622485639,72.6
-0.11242947499132563,-0.07890959153418076,-1.1752168938876446,-0.3234448000817086,0.7375415949526183,0.5637571241654368,0.5362958979665927,1.0629617874647392,0.5332243377101179,75.6
